block_number,slot,block_datetime_utc,block_timestamp_unix,age_raw,age_seconds_at_scrape,blobs_count,blobs_percent,txn_count,fee_recipient,gas_used,gas_used_percent,gas_limit,base_fee_gwei,reward_eth,burnt_fees_eth,burnt_fees_percent,source_page,source_row,source_url,scraped_at_utc
24888593,14122730,2026-04-15T23:46:23+00:00,1776296783,2 hrs ago,7200,0,0,146,Titan Builder,23755349,39.59,60000000,0.043,0.014,0.001023,6.8,7,18,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00
24888594,14122731,2026-04-15T23:46:35+00:00,1776296795,2 hrs ago,7200,1,5,219,Titan Builder,23064197,38.44,60000000,0.041,0.01178,0.000967,7.59,7,17,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00
24888595,14122732,2026-04-15T23:46:47+00:00,1776296807,2 hrs ago,7200,10,48,77,MEV Builder: 0x7e2...D05,6286248,10.48,60000000,0.04,0.00338,0.000256,7.04,7,16,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00
24888596,14122733,2026-04-15T23:46:59+00:00,1776296819,2 hrs ago,7200,0,0,150,quasarbuilder,21695897,36.16,60000000,0.036,0.00818,0.000796,8.86,7,15,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00
24888597,14122734,2026-04-15T23:47:11+00:00,1776296831,2 hrs ago,7200,0,0,86,quasarbuilder,23011302,38.39,59941408,0.035,0.01053,0.000815,7.18,7,14,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00
24888598,14122735,2026-04-15T23:47:23+00:00,1776296843,2 hrs ago,7200,1,5,352,quasarbuilder,45619050,76.03,59999943,0.034,0.00757,0.001569,17.16,7,13,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00
24888599,14122736,2026-04-15T23:47:35+00:00,1776296855,2 hrs ago,7200,0,0,187,Titan Builder,49360729,82.27,60000000,0.036,0.00873,0.001808,17.16,7,12,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00
24888600,14122737,2026-04-15T23:47:47+00:00,1776296867,2 hrs ago,7200,6,29,197,Titan Builder,30586817,51.03,59941408,0.039,0.00954,0.001211,11.26,7,11,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00
24888601,14122738,2026-04-15T23:47:59+00:00,1776296879,2 hrs ago,7200,0,0,127,Titan Builder,12572132,20.95,59999943,0.039,0.00564,0.000499,8.12,7,10,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00
24888602,14122739,2026-04-15T23:48:11+00:00,1776296891,2 hrs ago,7200,1,5,80,Bitget 19,24796043,41.33,60000000,0.036,0.00314,0.000913,22.47,7,9,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00
24888603,14122740,2026-04-15T23:48:23+00:00,1776296903,2 hrs ago,7200,5,24,213,Titan Builder,38736218,64.56,60000000,0.036,0.01767,0.001395,7.31,7,8,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00
24888604,14122741,2026-04-15T23:48:35+00:00,1776296915,2 hrs ago,7200,3,14,191,Titan Builder,36370942,60.62,60000000,0.037,0.00513,0.001358,20.91,7,7,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00
24888605,14122742,2026-04-15T23:48:47+00:00,1776296927,2 hrs ago,7200,0,0,228,BuilderNet,43233313,72.06,60000000,0.038,0.0107,0.001656,13.4,7,6,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00
24888606,14122743,2026-04-15T23:48:59+00:00,1776296939,2 hrs ago,7200,6,29,81,quasarbuilder,5004981,8.34,60000000,0.04,0.00217,0.000202,8.52,7,5,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00
24888607,14122744,2026-04-15T23:49:11+00:00,1776296951,2 hrs ago,7200,4,19,256,Titan Builder,47892205,79.82,60000000,0.036,0.02258,0.001735,7.13,7,4,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00
24888608,14122745,2026-04-15T23:49:23+00:00,1776296963,2 hrs ago,7200,2,10,205,Titan Builder,36445243,60.74,60000000,0.038,0.00734,0.001418,16.19,7,3,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00
24888609,14122746,2026-04-15T23:49:35+00:00,1776296975,2 hrs ago,7200,1,5,187,Titan Builder,38226019,63.71,60000000,0.039,0.01252,0.001528,10.87,7,2,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00
24888610,14122747,2026-04-15T23:49:47+00:00,1776296987,2 hrs ago,7200,5,24,56,Titan Builder,7076279,11.79,60000000,0.041,0.00885,0.000292,3.2,7,1,https://etherscan.io/blocks?ps=100&p=7,2026-04-16T01:50:36+00:00
24888611,14122748,2026-04-15T23:49:59+00:00,1776296999,2 hrs ago,7200,5,24,266,Titan Builder,29097117,48.5,60000000,0.037,0.15937,0.001088,0.68,6,100,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888612,14122749,2026-04-15T23:50:11+00:00,1776297011,2 hrs ago,7200,2,10,254,quasarbuilder,42006024,70.01,60000000,0.037,0.01186,0.001564,11.65,6,99,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888613,14122750,2026-04-15T23:50:23+00:00,1776297023,2 hrs ago,7200,1,5,223,Titan Builder,46140006,76.9,60000000,0.039,0.01417,0.001804,11.29,6,98,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888614,14122751,2026-04-15T23:50:35+00:00,1776297035,2 hrs ago,7200,4,19,182,Titan Builder,15886821,26.48,60000000,0.041,0.00757,0.000663,8.05,6,97,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888615,14122752,2026-04-15T23:50:47+00:00,1776297047,1 hr ago,3600,10,48,244,quasarbuilder,53688922,89.48,60000000,0.039,0.00717,0.002109,22.73,6,96,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888616,14122753,2026-04-15T23:50:59+00:00,1776297059,1 hr ago,3600,0,0,146,Titan Builder,22380460,37.3,60000000,0.043,0.01084,0.000966,8.18,6,95,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888617,14122754,2026-04-15T23:51:11+00:00,1776297071,1 hr ago,3600,1,5,239,BuilderNet,33469173,55.78,60000000,0.041,0.01704,0.001399,7.58,6,94,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888618,14122755,2026-04-15T23:51:23+00:00,1776297083,1 hr ago,3600,1,5,235,Titan Builder,32272280,53.79,60000000,0.042,0.04046,0.001368,3.27,6,93,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888619,14122756,2026-04-15T23:51:35+00:00,1776297095,1 hr ago,3600,0,0,199,quasarbuilder,22195262,36.99,60000000,0.042,0.00459,0.00095,17.14,6,92,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888620,14122757,2026-04-15T23:51:47+00:00,1776297107,1 hr ago,3600,5,24,83,0xa68...E54,11028979,18.38,60000000,0.041,0.00295,0.000457,13.38,6,91,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888621,14122758,2026-04-15T23:51:59+00:00,1776297119,1 hr ago,3600,1,5,215,quasarbuilder,36915789,61.59,59941408,0.038,0.01284,0.001408,9.88,6,90,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888622,14122759,2026-04-15T23:52:11+00:00,1776297131,1 hr ago,3600,1,5,193,Titan Builder,35923395,59.99,59882873,0.039,0.00841,0.001409,14.34,6,89,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888623,14122760,2026-04-15T23:52:23+00:00,1776297143,1 hr ago,3600,0,0,150,quasarbuilder,15830297,26.41,59941351,0.04,0.00603,0.000637,9.54,6,88,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888624,14122761,2026-04-15T23:52:35+00:00,1776297155,1 hr ago,3600,5,24,235,quasarbuilder,32109219,53.62,59882816,0.037,0.01504,0.001215,7.47,6,87,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888625,14122762,2026-04-15T23:52:47+00:00,1776297167,1 hr ago,3600,0,0,130,MEV Builder: 0x6adb...200,59925339,99.97,59941294,0.038,0.00279,0.002288,45.01,6,86,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888626,14122763,2026-04-15T23:52:59+00:00,1776297179,1 hr ago,3600,6,29,155,quasarbuilder,21209441,35.35,59999829,0.042,0.00869,0.000911,9.49,6,85,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888627,14122764,2026-04-15T23:53:11+00:00,1776297191,1 hr ago,3600,5,24,159,quasarbuilder,19579719,32.63,60000000,0.041,0.01332,0.00081,5.73,6,84,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888628,14122765,2026-04-15T23:53:23+00:00,1776297203,1 hr ago,3600,0,0,182,BuilderNet,59950636,99.92,60000000,0.039,0.01523,0.002373,13.48,6,83,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888629,14122766,2026-04-15T23:53:35+00:00,1776297215,1 hr ago,3600,2,10,163,BuilderNet,22312330,37.19,60000000,0.044,0.00955,0.000993,9.42,6,82,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888630,14122767,2026-04-15T23:53:47+00:00,1776297227,1 hr ago,3600,1,5,180,BuilderNet,17571885,29.29,60000000,0.043,0.00595,0.000757,11.29,6,81,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888631,14122768,2026-04-15T23:53:59+00:00,1776297239,1 hr ago,3600,0,0,91,quasarbuilder,8628679,14.38,60000000,0.04,0.0018,0.000353,16.35,6,80,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888632,14122769,2026-04-15T23:54:11+00:00,1776297251,1 hr ago,3600,5,24,176,0x954E078b...c0653fCB3,26294039,43.87,59941408,0.037,0.00432,0.000979,18.44,6,79,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888633,14122770,2026-04-15T23:54:23+00:00,1776297263,1 hr ago,3600,1,5,317,quasarbuilder,59305142,98.84,59999943,0.036,0.0069,0.002174,23.95,6,78,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888634,14122771,2026-04-15T23:54:35+00:00,1776297275,1 hr ago,3600,1,5,233,Titan Builder,24998227,41.7,59941351,0.041,0.01276,0.001028,7.46,6,77,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888635,14122772,2026-04-15T23:54:47+00:00,1776297287,1 hr ago,3600,4,19,191,BuilderNet,24788049,41.31,59999886,0.04,0.01454,0.000998,6.42,6,76,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888636,14122773,2026-04-15T23:54:59+00:00,1776297299,1 hr ago,3600,7,33,166,Titan Builder,39344385,65.57,60000000,0.039,0.00791,0.00155,16.38,6,75,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888637,14122774,2026-04-15T23:55:11+00:00,1776297311,1 hr ago,3600,0,0,121,quasarbuilder,14195977,23.66,60000000,0.04,0.0062,0.000581,8.56,6,74,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888638,14122775,2026-04-15T23:55:23+00:00,1776297323,1 hr ago,3600,5,24,255,quasarbuilder,48740745,81.23,60000000,0.038,0.00548,0.001864,25.36,6,73,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888639,14122776,2026-04-15T23:55:35+00:00,1776297335,1 hr ago,3600,6,29,172,beaverbuild,24438737,40.73,60000000,0.041,0.00792,0.001008,11.28,6,72,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888640,14122777,2026-04-15T23:55:47+00:00,1776297347,1 hr ago,3600,13,62,162,Titan Builder,17815458,29.69,60000000,0.04,0.00679,0.000718,9.55,6,71,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888641,14122778,2026-04-15T23:55:59+00:00,1776297359,1 hr ago,3600,0,0,83,quasarbuilder,44500534,74.17,60000000,0.038,0.00354,0.001701,32.42,6,70,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888642,14122779,2026-04-15T23:56:11+00:00,1776297371,1 hr ago,3600,6,29,222,Titan Builder,24934842,41.56,60000000,0.04,0.00817,0.001011,11.01,6,69,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888643,14122780,2026-04-15T23:56:23+00:00,1776297383,1 hr ago,3600,7,33,122,Titan Builder,59941099,100,59941408,0.039,0.00803,0.002379,22.83,6,68,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888644,14122781,2026-04-15T23:56:35+00:00,1776297395,1 hr ago,3600,5,24,150,Titan Builder,20769811,34.68,59882873,0.044,0.00547,0.000927,14.49,6,67,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888645,14122782,2026-04-15T23:56:47+00:00,1776297407,1 hr ago,3600,6,29,109,quasarbuilder,12831961,21.41,59941351,0.042,0.00166,0.000551,24.9,6,66,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888646,14122783,2026-04-15T23:56:59+00:00,1776297419,1 hr ago,3600,0,0,114,0xD3D...B2B,13171557,21.95,59999886,0.039,0.00246,0.000525,17.56,6,65,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888647,14122784,2026-04-15T23:57:11+00:00,1776297431,1 hr ago,3600,5,24,337,quasarbuilder,59924941,99.97,59941294,0.037,0.01051,0.002221,17.44,6,64,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888648,14122785,2026-04-15T23:57:23+00:00,1776297443,1 hr ago,3600,1,5,175,Titan Builder,23832082,39.72,59999829,0.041,0.02522,0.000994,3.79,6,63,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888649,14122786,2026-04-15T23:57:35+00:00,1776297455,1 hr ago,3600,0,0,97,quasarbuilder,9927259,16.55,60000000,0.04,0.00183,0.000403,17.99,6,62,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888650,14122787,2026-04-15T23:57:47+00:00,1776297467,1 hr ago,3600,11,52,198,quasarbuilder,37036839,61.73,60000000,0.037,0.01003,0.001379,12.08,6,61,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888651,14122788,2026-04-15T23:57:59+00:00,1776297479,1 hr ago,3600,0,0,207,Titan Builder,59899426,99.83,60000000,0.038,0.00545,0.002296,29.6,6,60,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888652,14122789,2026-04-15T23:58:11+00:00,1776297491,1 hr ago,3600,1,5,193,Titan Builder,27872755,46.45,60000000,0.043,0.01354,0.001201,8.15,6,59,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888653,14122790,2026-04-15T23:58:23+00:00,1776297503,1 hr ago,3600,9,43,173,Titan Builder,22193165,37.02,59941408,0.042,0.00572,0.000948,14.21,6,58,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888654,14122791,2026-04-15T23:58:35+00:00,1776297515,1 hr ago,3600,1,5,202,Titan Builder,35218430,58.7,59999943,0.041,0.00415,0.001456,25.95,6,57,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888655,14122792,2026-04-15T23:58:47+00:00,1776297527,1 hr ago,3600,1,5,202,quasarbuilder,37237832,62.06,60000000,0.042,0.00648,0.001573,19.51,6,56,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888656,14122793,2026-04-15T23:58:59+00:00,1776297539,1 hr ago,3600,0,0,180,Titan Builder,48632923,81.05,60000000,0.043,0.01818,0.002116,10.42,6,55,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888657,14122794,2026-04-15T23:59:11+00:00,1776297551,1 hr ago,3600,0,0,239,BuilderNet,32542067,54.24,60000000,0.046,0.00455,0.001526,25.1,6,54,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888658,14122795,2026-04-15T23:59:23+00:00,1776297563,1 hr ago,3600,0,0,98,0x954E078b...c0653fCB3,9933771,16.56,60000000,0.047,0.00267,0.000471,14.95,6,53,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888659,14122796,2026-04-15T23:59:35+00:00,1776297575,1 hr ago,3600,6,29,185,Titan Builder,21864727,36.48,59941408,0.043,0.00647,0.000949,12.79,6,52,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888660,14122797,2026-04-15T23:59:47+00:00,1776297587,1 hr ago,3600,2,10,220,BuilderNet,28125264,46.97,59882873,0.041,0.00616,0.00118,16.07,6,51,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888661,14122798,2026-04-15T23:59:59+00:00,1776297599,1 hr ago,3600,2,10,202,BuilderNet,38763152,64.67,59941351,0.041,0.00691,0.001614,18.93,6,50,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888662,14122799,2026-04-16T00:00:11+00:00,1776297611,1 hr ago,3600,0,0,77,Titan Builder,18857345,31.43,59999886,0.043,0.02347,0.000814,3.35,6,49,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888663,14122800,2026-04-16T00:00:23+00:00,1776297623,1 hr ago,3600,10,48,475,Titan Builder,54357354,90.6,60000000,0.041,0.00966,0.002237,18.8,6,48,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888664,14122801,2026-04-16T00:00:35+00:00,1776297635,1 hr ago,3600,1,5,112,Titan Builder,16463291,27.44,60000000,0.045,0.01957,0.000746,3.67,6,47,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888665,14122802,2026-04-16T00:00:47+00:00,1776297647,1 hr ago,3600,3,14,418,BuilderNet,57971104,96.71,59941408,0.042,0.01115,0.00248,18.19,6,46,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888666,14122803,2026-04-16T00:00:59+00:00,1776297659,1 hr ago,3600,6,29,334,Titan Builder,34112616,56.97,59882873,0.047,0.01662,0.00163,8.93,6,45,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888667,14122804,2026-04-16T00:01:11+00:00,1776297671,1 hr ago,3600,0,0,260,Titan Builder,37849013,63.27,59824395,0.048,0.01416,0.001839,11.49,6,44,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888668,14122805,2026-04-16T00:01:23+00:00,1776297683,1 hr ago,3600,1,5,193,quasarbuilder,19323238,32.27,59882816,0.05,0.01226,0.00097,7.33,6,43,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888669,14122806,2026-04-16T00:01:35+00:00,1776297695,1 hr ago,3600,5,24,28,quasarbuilder,12549634,20.94,59941294,0.047,0.01144,0.000602,5,6,42,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888670,14122807,2026-04-16T00:01:47+00:00,1776297707,1 hr ago,3600,1,5,281,Titan Builder,35772862,59.62,59999829,0.044,0.02174,0.001592,6.82,6,41,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888671,14122808,2026-04-16T00:01:59+00:00,1776297719,1 hr ago,3600,1,5,337,Titan Builder,35317682,58.86,60000000,0.045,0.00661,0.001609,19.57,6,40,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888672,14122809,2026-04-16T00:02:11+00:00,1776297731,1 hr ago,3600,5,24,157,Titan Builder,25017692,41.74,59941408,0.046,0.01159,0.001165,9.13,6,39,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888673,14122810,2026-04-16T00:02:23+00:00,1776297743,1 hr ago,3600,14,67,266,Titan Builder,37496588,62.49,59999943,0.045,0.05825,0.001711,2.85,6,38,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888674,14122811,2026-04-16T00:02:35+00:00,1776297755,1 hr ago,3600,0,0,194,Titan Builder,47627899,79.38,60000000,0.047,0.00793,0.002241,22.02,6,37,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888675,14122812,2026-04-16T00:02:47+00:00,1776297767,1 hr ago,3600,0,0,245,Titan Builder,25898716,43.16,60000000,0.05,0.00703,0.001308,15.68,6,36,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888676,14122813,2026-04-16T00:02:59+00:00,1776297779,1 hr ago,3600,6,29,265,Titan Builder,35910330,59.85,60000000,0.049,0.01451,0.001782,10.94,6,35,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888677,14122814,2026-04-16T00:03:11+00:00,1776297791,1 hr ago,3600,0,0,234,Titan Builder,27022180,45.04,60000000,0.05,0.00676,0.001374,16.88,6,34,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888678,14122815,2026-04-16T00:03:23+00:00,1776297803,1 hr ago,3600,3,14,217,Titan Builder,22332696,37.22,60000000,0.05,0.00628,0.001122,15.15,6,33,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888679,14122816,2026-04-16T00:03:35+00:00,1776297815,1 hr ago,3600,0,0,243,Titan Builder,27302606,45.5,60000000,0.048,0.0083,0.001327,13.79,6,32,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888680,14122817,2026-04-16T00:03:47+00:00,1776297827,1 hr ago,3600,14,67,380,BuilderNet,37988075,63.31,60000000,0.048,0.00878,0.001826,17.21,6,31,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888681,14122818,2026-04-16T00:03:59+00:00,1776297839,1 hr ago,3600,0,0,166,Lido: Execution Layer Rewards Vault,14705809,24.51,60000000,0.049,0.0035,0.000731,17.24,6,30,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888682,14122819,2026-04-16T00:04:11+00:00,1776297851,1 hr ago,3600,1,5,350,Titan Builder,45216015,75.36,60000000,0.046,0.02231,0.002103,8.61,6,29,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888683,14122820,2026-04-16T00:04:23+00:00,1776297863,1 hr ago,3600,10,48,169,Lido: Execution Layer Rewards Vault,14045762,23.41,60000000,0.049,0.00359,0.000695,16.19,6,28,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888684,14122821,2026-04-16T00:04:35+00:00,1776297875,1 hr ago,3600,1,5,278,Titan Builder,41990303,69.98,60000000,0.046,0.01644,0.001939,10.54,6,27,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888685,14122822,2026-04-16T00:04:47+00:00,1776297887,1 hr ago,3600,0,0,212,Titan Builder,41316066,68.93,59941408,0.048,0.03863,0.002003,4.93,6,26,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888686,14122823,2026-04-16T00:04:59+00:00,1776297899,1 hr ago,3600,0,0,207,BuilderNet,32487002,54.15,59999943,0.05,0.01674,0.001649,8.97,6,25,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888687,14122824,2026-04-16T00:05:11+00:00,1776297911,1 hr ago,3600,8,38,173,Titan Builder,14991798,24.99,60000000,0.051,0.00988,0.000769,7.22,6,24,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888688,14122825,2026-04-16T00:05:23+00:00,1776297923,1 hr ago,3600,2,10,374,BuilderNet,55191738,91.99,60000000,0.048,0.01872,0.002654,12.41,6,23,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888689,14122826,2026-04-16T00:05:35+00:00,1776297935,1 hr ago,3600,0,0,294,BuilderNet,34865880,58.17,59941408,0.053,0.00571,0.001853,24.47,6,22,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888690,14122827,2026-04-16T00:05:47+00:00,1776297947,1 hr ago,3600,1,5,202,Titan Builder,30197451,50.43,59882873,0.054,0.00829,0.001637,16.48,6,21,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888691,14122828,2026-04-16T00:05:59+00:00,1776297959,1 hr ago,3600,10,48,165,Titan Builder,42977192,71.7,59941351,0.054,0.02332,0.002333,9.09,6,20,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888692,14122829,2026-04-16T00:06:11+00:00,1776297971,1 hr ago,3600,5,24,195,beaverbuild,59992932,99.99,59999886,0.057,0.00704,0.003433,32.76,6,19,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888693,14122830,2026-04-16T00:06:23+00:00,1776297983,1 hr ago,3600,1,5,308,BuilderNet,42912035,71.52,60000000,0.064,0.00351,0.002762,44.03,6,18,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888694,14122831,2026-04-16T00:06:35+00:00,1776297995,1 hr ago,3600,0,0,218,Titan Builder,37937172,63.23,60000000,0.067,0.01651,0.002574,13.48,6,17,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888695,14122832,2026-04-16T00:06:47+00:00,1776298007,1 hr ago,3600,9,43,254,BuilderNet,34538217,57.56,60000000,0.07,0.00894,0.002421,21.3,6,16,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888696,14122833,2026-04-16T00:06:59+00:00,1776298019,1 hr ago,3600,3,14,136,0x954E078b...c0653fCB3,12551335,20.92,60000000,0.071,0.00304,0.000896,22.73,6,15,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888697,14122834,2026-04-16T00:07:11+00:00,1776298031,1 hr ago,3600,0,0,260,Titan Builder,56342371,93.9,60000000,0.066,0.00994,0.003731,27.29,6,14,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888698,14122835,2026-04-16T00:07:23+00:00,1776298043,1 hr ago,3600,0,0,169,Titan Builder,19334488,32.26,59941408,0.073,0.00804,0.001421,15.01,6,13,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888699,14122836,2026-04-16T00:07:35+00:00,1776298055,1 hr ago,3600,7,33,198,Titan Builder,56680596,94.47,59999943,0.07,0.01156,0.00398,25.61,6,12,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888700,14122837,2026-04-16T00:07:47+00:00,1776298067,1 hr ago,3600,5,24,147,Titan Builder,17310348,28.85,60000000,0.078,0.00465,0.001351,22.48,6,11,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
24888701,14122838,2026-04-16T00:07:59+00:00,1776298079,1 hr ago,3600,0,0,335,BuilderNet,23984003,39.97,60000000,0.073,0.00573,0.001773,23.6,6,10,https://etherscan.io/blocks?ps=100&p=6,2026-04-16T01:50:35+00:00
