block_number,slot,block_datetime_utc,block_timestamp_unix,age_raw,age_seconds_at_scrape,blobs_count,blobs_percent,txn_count,fee_recipient,gas_used,gas_used_percent,gas_limit,base_fee_gwei,reward_eth,burnt_fees_eth,burnt_fees_percent,source_page,source_row,source_url,scraped_at_utc,congestion_ratio,rolling_avg_txn_5,rolling_avg_txn_20,rolling_avg_gas_used_5,rolling_avg_gas_used_20,rolling_avg_base_fee_5,rolling_avg_base_fee_20,rolling_avg_congestion_5,rolling_avg_congestion_20,txn_change_1,gas_used_change_1,base_fee_change_1,txn_volatility_20,gas_used_volatility_20,base_fee_volatility_20,short_term_congestion_indicator,congestion_proxy_1h,congestion_proxy_24h,congestion_proxy_1h_window_blocks,congestion_proxy_24h_window_blocks,congestion_flag_high,congestion_flag_low,congestion_level,one_hour_high_congestion_flag,twenty_four_hour_high_congestion_flag,txn_momentum_5_20,gas_used_momentum_5_20,base_fee_momentum_5_20,congestion_momentum_5_20,utilization_trend_20,gas_used_to_recent_avg,txn_to_recent_avg,base_fee_to_recent_avg,base_fee_spike_flag,gas_used_spike_flag,txn_spike_flag,recent_reward_avg_20,recent_burnt_fees_avg_20,block_interval_seconds,hour_utc,day_of_week_utc,is_weekend_utc,target_next_block_number,target_next_gas_used,target_next_base_fee_gwei,target_next_congestion_ratio,target_next_congestion_flag_high
24884254,14118378,2026-04-15T09:15:59+00:00,1776244559,16 hrs ago,57600,0,0,52,quasarbuilder,4489660,7.48,60000000,0.077,0.00205,0.000349,14.51,50,60,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.07482766667,259.6,284.95,31549479.2,34232026.9,0.0764,0.0685,0.5263931679,0.5706759103,-137,-15497562,-0.004,165.0568008,20615732.79,0.007165891431,0,0.5424711292,0.5424711292,41,41,0,1,low,0,0,-25.35,-2682547.7,0.0079,-0.04428274243,-0.4958482436,0.131153788,0.1824881558,1.124087591,0,0,0,0.0103005,0.00227295,12,9,2,0,24884255,25232307,0.069,0.42053845,0
24884255,14118379,2026-04-15T09:16:11+00:00,1776244571,16 hrs ago,57600,0,0,249,quasarbuilder,25232307,42.05,60000000,0.069,0.00556,0.001751,23.93,50,59,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.42053845,233,278.9,24609023.2,32572996.05,0.0766,0.06935,0.4105236168,0.5430253961,197,20742647,-0.008,164.0429517,19926615.71,0.006085022597,0,0.5395679702,0.5395679702,42,42,0,0,medium,0,0,-45.9,-7963972.85,0.00725,-0.1325017794,-0.1224869461,0.7746388131,0.8927931158,0.9949531363,0,0,0,0.009782,0.00220695,12,9,2,0,24884256,15503744,0.068,0.2583957333,0
24884256,14118380,2026-04-15T09:16:23+00:00,1776244583,16 hrs ago,57600,0,0,164,quasarbuilder,15503744,25.84,60000000,0.068,0.00596,0.001055,15.02,50,58,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.2583957333,193,266.55,19489523.2,30401801.8,0.075,0.06985,0.3249306456,0.5068388253,-85,-9728563,-0.001,162.9268164,19292370.6,0.005516112762,0,0.5330290809,0.5330290809,43,43,0,1,low,0,0,-73.55,-10912278.6,0.00515,-0.1819081797,-0.248443092,0.5099613537,0.6152691803,0.9735146743,0,0,0,0.0094625,0.00208645,12,9,2,0,24884257,3583080,0.063,0.059718,0
24884257,14118381,2026-04-15T09:16:35+00:00,1776244595,16 hrs ago,57600,0,0,85,quasarbuilder,3583080,5.97,60000000,0.063,0.00075,0.000229,23.31,50,57,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.059718,147.8,256.35,13759202.6,29186003.5,0.0716,0.06975,0.2293201699,0.4865755203,-79,-11920664,-0.005,167.5229163,20158531.71,0.005620275794,0,0.5222720109,0.5222720109,44,44,0,1,low,0,0,-108.55,-15426800.9,0.00185,-0.2572553504,-0.4268575203,0.1227670654,0.3315779208,0.9032258065,0,0,0,0.0092385,0.002006,12,9,2,0,24884258,53385158,0.056,0.8897526333,1
24884258,14118382,2026-04-15T09:16:47+00:00,1776244607,16 hrs ago,57600,7,33,538,Titan Builder,53385158,88.98,60000000,0.056,0.01529,0.003037,16.56,50,56,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.8897526333,217.6,276.9,20438789.8,30583856.6,0.0666,0.0693,0.3406464967,0.509873072,453,49802078,-0.007,175.4177585,20808322.08,0.006301587102,0,0.530438247,0.530438247,45,45,1,0,high,0,0,-59.3,-10145066.8,-0.0027,-0.1692265753,0.3798795614,1.745533884,1.942939689,0.8080808081,0,1,1,0.0099045,0.0020748,12,9,2,0,24884259,3121251,0.062,0.05202085,0
24884259,14118383,2026-04-15T09:16:59+00:00,1776244619,16 hrs ago,57600,0,0,79,quasarbuilder,3121251,5.2,60000000,0.062,0.00035,0.000195,35.63,50,55,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.05202085,223,255.75,20165108,28092212.15,0.0636,0.0692,0.3360851333,0.4683456645,-459,-50263907,0.006,172.4783682,20963449.91,0.0064,0,0.5200378688,0.5200378688,46,46,0,1,low,0,0,-32.75,-7927104.15,-0.0056,-0.1322605311,-0.4163248145,0.1111073412,0.3088954057,0.8959537572,0,0,0,0.0085285,0.0019149,12,9,2,0,24884260,30331306,0.055,0.5055217667,0
24884260,14118384,2026-04-15T09:17:11+00:00,1776244631,16 hrs ago,57600,0,0,313,MEV Builder: 0xd87f...d96,30331306,50.55,60000000,0.055,0.00994,0.001681,14.46,50,54,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.5055217667,235.8,264.2,21184907.8,28894860.55,0.0608,0.06845,0.3530817967,0.4817231378,234,27210055,-0.007,170.9294006,20725141.95,0.007102640354,0,0.5197290155,0.5197290155,47,47,0,0,medium,0,0,-28.4,-7709952.75,-0.00765,-0.1286413411,0.02379862887,1.049712836,1.184708554,0.8035062089,0,0,0,0.0088785,0.00194885,12,9,2,0,24884261,4742707,0.055,0.07912238231,0
24884261,14118385,2026-04-15T09:17:23+00:00,1776244643,16 hrs ago,57600,3,14,60,quasarbuilder,4742707,7.91,59941408,0.055,0.00023,0.000263,53.04,50,53,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.07912238231,215,241.25,19032700.4,27071582.7,0.0582,0.06795,0.3172271265,0.4513390369,-253,-25588599,0,165.9183157,21161108.13,0.007658165577,0,0.5105497107,0.5105497107,48,48,0,1,low,0,0,-26.25,-8038882.3,-0.00975,-0.1341119105,-0.3722166546,0.1751913456,0.2487046632,0.8094186902,0,0,0,0.0082645,0.00182685,12,9,2,0,24884262,53975357,0.049,0.8995901379,1
24884262,14118386,2026-04-15T09:17:35+00:00,1776244655,16 hrs ago,57600,7,33,507,Titan Builder,53975357,89.96,59999943,0.049,0.02588,0.002681,9.39,50,52,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.8995901379,299.4,263.9,29111155.8,29625271.8,0.0554,0.067,0.4852015541,0.4939005646,447,49232650,-0.006,169.6876248,21171971.08,0.008700574694,0,0.5184893112,0.5184893112,49,49,1,0,high,0,0,35.5,-514116,-0.0116,-0.008699010595,0.4056895733,1.821936263,1.921182266,0.7313432836,0,1,1,0.00951,0.00195095,12,9,2,0,24884263,10244220,0.054,0.1709040559,0
24884263,14118387,2026-04-15T09:17:47+00:00,1776244667,16 hrs ago,57600,1,5,92,Titan Builder,10244220,17.09,59941351,0.054,0.01632,0.00056,3.31,50,51,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.1709040559,210.2,246.85,20482968.2,27138121.7,0.055,0.0667,0.3414318386,0.4524564158,-415,-43731137,0.005,168.9701971,20365542.01,0.009033825325,0,0.5115376061,0.5115376061,50,50,0,1,low,0,0,-36.65,-6655153.5,-0.0117,-0.1110245772,-0.2815523599,0.3774844889,0.3726959692,0.8095952024,0,0,0,0.009606,0.00179625,12,9,2,0,24884264,55078238,0.05,0.9179723775,1
24884264,14118388,2026-04-15T09:17:59+00:00,1776244679,16 hrs ago,57600,1,5,317,quasarbuilder,55078238,91.8,59999886,0.05,0.00526,0.002762,34.42,50,50,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.9179723775,257.8,244.8,30874365.6,27512257.9,0.0526,0.0658,0.5146221441,0.4586921063,225,44834018,-0.004,167.854282,20801985.08,0.009729337079,0,0.5195069154,0.5195069154,51,51,1,0,high,0,0,13,3362107.7,-0.0132,0.05593003774,0.4592802712,2.001952664,1.294934641,0.7598784195,0,1,0,0.0093975,0.0017713,12,9,2,0,24884265,59370011,0.055,0.9895001833,1
24884265,14118389,2026-04-15T09:18:11+00:00,1776244691,16 hrs ago,57600,19,90,484,BuilderNet,59370011,98.95,60000000,0.055,0.01032,0.003288,24.16,50,49,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.9895001833,292,265.55,36682106.6,30218802.55,0.0526,0.0649,0.6114178274,0.5038011838,167,4291773,0.005,170.470078,21244726,0.0098534258,0,0.5285452474,0.5285452474,52,52,1,0,high,0,0,26.45,6463304.05,-0.0123,0.1076166436,0.4856989995,1.964671198,1.822632273,0.8474576271,0,1,1,0.0098065,0.00191645,12,9,2,0,24884266,18889307,0.062,0.3148217833,0
24884266,14118390,2026-04-15T09:18:23+00:00,1776244703,16 hrs ago,57600,1,5,160,quasarbuilder,18889307,31.48,60000000,0.062,0.0063,0.001174,15.69,50,48,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.3148217833,312,250.05,39511426.6,28639973.55,0.054,0.06475,0.6585577076,0.4774873671,-324,-40480704,0.007,165.1873103,20851051.15,0.009873575847,0,0.5245127293,0.5245127293,53,53,0,1,low,0,0,61.95,10871453.05,-0.01075,0.1810703404,-0.1626655838,0.6595434513,0.6398720256,0.9575289575,0,0,0,0.0090165,0.00180875,12,9,2,0,24884267,36701878,0.059,0.6116979667,0
24884267,14118391,2026-04-15T09:18:35+00:00,1776244715,16 hrs ago,57600,0,0,360,Titan Builder,36701878,61.17,60000000,0.059,0.01151,0.002176,15.89,50,47,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.6116979667,282.6,263.35,36056730.8,29430478.5,0.056,0.06415,0.6009792733,0.4906624496,200,17812571,-0.003,162.7784614,20842011.06,0.009840096544,0,0.5261272707,0.5261272707,54,54,0,0,medium,0,0,19.25,6626252.3,-0.00815,0.1103168237,0.121035517,1.24707038,1.367002088,0.9197194076,0,0,0,0.009559,0.0018428,12,9,2,0,24884268,2087793,0.06,0.03479655,0
24884268,14118392,2026-04-15T09:18:47+00:00,1776244727,16 hrs ago,57600,0,0,45,quasarbuilder,2087793,3.48,60000000,0.06,0.00064,0.000127,16.55,50,46,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.03479655,273.2,240.55,34425445.4,26668390.5,0.0572,0.06375,0.5737577722,0.4446276496,-315,-34614085,0.001,159.8028395,20620948.08,0.009838063834,0,0.5171939849,0.5171939849,55,55,0,1,low,0,0,32.65,7757054.9,-0.00655,0.1291301225,-0.4098310996,0.07828717672,0.1870712949,0.9411764706,0,0,0,0.00873,0.00165175,12,9,2,0,24884269,38906509,0.053,0.6484418167,0
24884269,14118393,2026-04-15T09:18:59+00:00,1776244739,16 hrs ago,57600,12,57,427,BuilderNet,38906509,64.84,60000000,0.053,0.01006,0.002095,17.23,50,45,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.6484418167,295.2,258.9,31191099.6,28445013.1,0.0578,0.0626,0.51985166,0.4742380263,382,36818716,-0.007,159.0864231,20060518.2,0.009681941954,0,0.5195376961,0.5195376961,56,56,0,0,medium,0,0,36.3,2746086.5,-0.0048,0.04561363369,0.1742037904,1.367779613,1.649285438,0.8466453674,0,1,1,0.0092065,0.00174355,12,9,2,0,24884270,25941810,0.055,0.4323635,0
24884270,14118394,2026-04-15T09:19:11+00:00,1776244751,16 hrs ago,57600,0,0,259,Titan Builder,25941810,43.24,60000000,0.055,0.01842,0.001449,7.29,50,44,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.4323635,250.2,252.75,24505459.4,26745374.25,0.0578,0.06195,0.4084243233,0.445861891,-168,-12964699,0.002,156.56624,18715481.72,0.00973383275,0,0.5180083243,0.5180083243,57,57,0,0,medium,0,0,-2.55,-2239914.85,-0.00415,-0.0374375677,-0.01349839104,0.9699550194,1.024727992,0.8878127522,0,0,0,0.009028,0.00161165,12,9,2,0,24884271,15091719,0.054,0.25152865,0
24884271,14118395,2026-04-15T09:19:23+00:00,1776244763,16 hrs ago,57600,6,29,207,quasarbuilder,15091719,25.15,60000000,0.054,0.00594,0.000829,12.23,50,43,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.25152865,259.6,244.9,23745941.8,25444898,0.0562,0.06085,0.3957656967,0.4241202941,-52,-10850091,-0.001,154.7164826,18575894.38,0.009318127494,0,0.5134138471,0.5134138471,58,58,0,1,low,0,0,14.7,-1698956.2,-0.00465,-0.02835459741,-0.1725916441,0.5931137551,0.8452429563,0.8874281019,0,0,0,0.0089805,0.00149545,12,9,2,0,24884272,4235666,0.051,0.07059443333,0
24884272,14118396,2026-04-15T09:19:35+00:00,1776244775,16 hrs ago,57600,0,0,54,quasarbuilder,4235666,7.06,60000000,0.051,0.00026,0.000218,45.05,50,42,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.07059443333,198.4,232.05,17252699.4,24044947.15,0.0546,0.0594,0.28754499,0.4007614968,-153,-10856053,-0.003,159.2976695,19060181.18,0.008440379138,0,0.5059084333,0.5059084333,59,59,0,1,low,0,0,-33.65,-6792247.75,-0.0048,-0.1132165068,-0.3301670635,0.1761561784,0.232708468,0.8585858586,0,0,0,0.007926,0.00137695,12,9,2,0,24884273,31632217,0.045,0.5272036167,0
24884273,14118397,2026-04-15T09:19:47+00:00,1776244787,16 hrs ago,57600,0,0,364,MEV Builder: 0xd87f...d96,31632217,52.72,60000000,0.045,0.00872,0.001454,14.28,50,41,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.5272036167,262.2,240.8,23161584.2,24627196.9,0.0516,0.0576,0.3860264033,0.4104656277,310,27396551,-0.006,161.4839311,19105145.08,0.007418894796,0,0.5062633531,0.5062633531,60,60,0,0,medium,0,0,21.4,-1465612.7,-0.006,-0.02443922435,0.116737989,1.284442445,1.511627907,0.78125,0,1,1,0.007988,0.00136865,12,9,2,0,24884274,48301979,0.046,0.8050329833,1
24884274,14118398,2026-04-15T09:19:59+00:00,1776244799,16 hrs ago,57600,12,57,456,Titan Builder,48301979,80.5,60000000,0.046,0.03034,0.002235,6.86,50,40,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.8050329833,268,261,25040678.2,26817812.85,0.0502,0.05605,0.4173446367,0.4469758935,92,16669762,0.001,161.8712451,19182192.68,0.00636769189,0,0.5111612159,0.5111612159,61,61,1,0,high,0,0,7,-1777134.65,-0.00585,-0.02963125685,0.3580570898,1.801115522,1.747126437,0.8206958073,0,1,1,0.0094025,0.00146295,12,9,2,0,24884275,26980503,0.049,0.4501146019,0
24884275,14118399,2026-04-15T09:20:11+00:00,1776244811,16 hrs ago,57600,2,10,376,BuilderNet,26980503,45.01,59941408,0.049,0.00976,0.001344,12.1,50,39,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.4501146019,291.4,267.35,25248416.8,26905222.65,0.049,0.05505,0.420894857,0.4484547011,-80,-21321476,0.003,163.7559999,19178751.46,0.005800646516,0,0.510176593,0.510176593,62,62,0,0,medium,0,0,24.05,-1656805.85,-0.00605,-0.02755984406,0.001659900804,1.002797983,1.40639611,0.8900999092,0,0,0,0.0096125,0.0014426,12,9,2,0,24884276,3363797,0.049,0.05606333659,0
24884276,14118400,2026-04-15T09:20:23+00:00,1776244823,16 hrs ago,57600,0,0,24,quasarbuilder,3363797,5.61,59999943,0.049,0.00413,0.000165,3.84,50,38,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.05606333659,254.8,260.35,22902832.4,26298225.3,0.048,0.0541,0.3818017944,0.4383380813,-352,-23616706,0,170.8623057,19714621.78,0.005117616633,0,0.5029684461,0.5029684461,63,63,0,1,low,0,0,-5.55,-3395392.9,-0.0061,-0.0565362869,-0.3822747447,0.1279096578,0.092183599,0.9057301294,0,0,0,0.009521,0.0013981,12,9,2,0,24884277,42766174,0.043,0.7127695667,0
24884277,14118401,2026-04-15T09:20:35+00:00,1776244835,16 hrs ago,57600,14,67,542,Titan Builder,42766174,71.28,60000000,0.043,0.00909,0.00187,17.05,50,37,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.7127695667,352.4,283.2,30608934,28257380,0.0464,0.0531,0.510236821,0.4709906596,518,39402377,-0.006,176.3540757,19302559.42,0.005233545643,0,0.5062465886,0.5062465886,64,64,0,0,medium,0,0,69.2,2351554,-0.0067,0.03924616143,0.2417789071,1.513451495,1.913841808,0.8097928437,0,1,1,0.009938,0.00148015,12,9,2,0,24884278,13398895,0.046,0.2233149167,0
24884278,14118402,2026-04-15T09:20:47+00:00,1776244847,16 hrs ago,57600,0,0,191,quasarbuilder,13398895,22.33,60000000,0.046,0.00357,0.000617,14.72,50,36,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.2233149167,317.8,265.85,26962269.6,26258066.85,0.0466,0.0526,0.449459081,0.4376687738,-351,-29367279,0.003,167.2681306,18656366.6,0.005407402334,0,0.5018937937,0.5018937937,65,65,0,1,low,0,0,51.95,704202.75,-0.006,0.01179030726,-0.2143538571,0.5102772827,0.7184502539,0.8745247148,0,0,0,0.009352,0.00135915,12,9,2,0,24884279,15495346,0.042,0.2582557667,0
24884279,14118403,2026-04-15T09:20:59+00:00,1776244859,16 hrs ago,57600,1,5,305,quasarbuilder,15495346,25.83,60000000,0.042,0.00801,0.000664,7.66,50,35,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.2582557667,287.6,277.15,20400943,26876771.6,0.0458,0.0516,0.3401036377,0.4479805196,114,2096451,-0.004,161.8083048,18074938.86,0.005425863987,0,0.4982023084,0.4982023084,66,66,0,1,low,0,0,10.45,-6475828.6,-0.0058,-0.1078768819,-0.1897247529,0.5765330089,1.100487101,0.8139534884,0,0,0,0.009735,0.0013826,12,9,2,0,24884280,24307689,0.04,0.40512815,0
24884280,14118404,2026-04-15T09:21:11+00:00,1776244871,16 hrs ago,57600,0,0,246,quasarbuilder,24307689,40.51,60000000,0.04,0.0055,0.000979,15.09,50,34,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.40512815,261.6,273.8,19866380.2,26575590.75,0.044,0.05085,0.3311063473,0.4429608388,-59,8812343,-0.002,161.7249517,18065049.78,0.005918403501,0,0.4968131419,0.4968131419,67,67,0,0,medium,0,0,-12.2,-6709210.55,-0.00685,-0.1118544915,-0.03783268877,0.9146622263,0.8984660336,0.7866273353,0,0,0,0.009513,0.0013475,12,9,2,0,24884281,41567673,0.039,0.69279455,0
24884281,14118405,2026-04-15T09:21:23+00:00,1776244883,16 hrs ago,57600,6,29,318,quasarbuilder,41567673,69.28,60000000,0.039,0.00915,0.001634,15.15,50,33,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.69279455,320.4,286.7,27507155.4,28416839.05,0.042,0.05005,0.45845259,0.4736444472,72,17259984,-0.001,154.2747873,17617043.29,0.00636769189,0,0.4996952214,0.4996952214,68,68,0,0,medium,0,0,33.7,-909683.65,-0.00805,-0.01519185716,0.2191501028,1.462783138,1.109173352,0.7792207792,0,1,0,0.009959,0.00141605,12,9,2,0,24884282,2110196,0.041,0.03516993333,0
24884282,14118406,2026-04-15T09:21:35+00:00,1776244895,16 hrs ago,57600,1,5,52,quasarbuilder,2110196,3.52,60000000,0.041,0.00103,8.7e-05,7.75,50,32,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.03516993333,222.4,263.95,19375959.8,25823581,0.0416,0.04965,0.3229326633,0.4304234369,-266,-39457477,0.002,153.6578911,17480712.47,0.006665395712,0,0.4929629709,0.4929629709,69,69,0,1,low,0,0,-41.55,-6447621.2,-0.00805,-0.1074907736,-0.3952535036,0.08171585498,0.1970070089,0.8257804632,0,0,0,0.0087165,0.00128635,12,9,2,0,24884283,25546804,0.036,0.4257800667,0
24884283,14118407,2026-04-15T09:21:47+00:00,1776244907,16 hrs ago,57600,12,57,406,Titan Builder,25546804,42.58,60000000,0.036,0.01891,0.000931,4.69,50,31,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.4257800667,265.4,279.65,21805541.6,26588710.2,0.0396,0.04875,0.3634256933,0.4431672375,354,23436608,-0.005,151.3103681,17113091.23,0.00721023578,0,0.4920032151,0.4920032151,70,70,0,0,medium,0,0,-14.25,-4783168.6,-0.00915,-0.07974154413,-0.0173871708,0.9608139623,1.451814768,0.7384615385,0,0,0,0.008846,0.0013049,12,9,2,0,24884284,37062183,0.035,0.61770305,0
24884284,14118408,2026-04-15T09:21:59+00:00,1776244919,16 hrs ago,57600,5,24,160,Titan Builder,37062183,61.77,60000000,0.035,0.02061,0.001325,6.04,50,30,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.61770305,236.4,271.8,26118909,25687907.45,0.0382,0.048,0.43531515,0.4281537711,-246,11515379,-0.001,153.2294358,16029612.21,0.007797435476,0,0.4937736353,0.4937736353,71,71,0,0,medium,0,0,-35.4,431001.55,-0.0098,0.007161378908,0.1895492789,1.442787159,0.5886681383,0.7291666667,0,1,0,0.0096135,0.00123305,12,9,2,0,24884285,59991351,0.036,0.99985585,1
24884285,14118409,2026-04-15T09:22:11+00:00,1776244931,16 hrs ago,57600,0,0,524,Titan Builder,59991351,99.99,60000000,0.036,0.02697,0.002208,7.57,50,29,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.99985585,292,273.8,33255641.4,25718974.45,0.0374,0.04705,0.55426069,0.4286715544,364,22929168,0.001,156.2179887,16095328.81,0.008040366907,0,0.5008025549,0.5008025549,72,72,1,0,high,0,0,18.2,7536666.95,-0.00965,0.1255891356,0.5711842956,2.332571663,1.913805698,0.7651434644,0,1,1,0.010446,0.00117905,12,9,2,0,24884286,23967390,0.041,0.3994565,0
24884286,14118410,2026-04-15T09:22:23+00:00,1776244943,16 hrs ago,57600,4,19,206,Titan Builder,23967390,39.95,60000000,0.041,0.0161,0.000992,5.8,50,28,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.3994565,269.6,276.1,29735584.8,25972878.6,0.0378,0.046,0.49559308,0.4329032903,-318,-36023961,0.005,154.8582901,16025489.91,0.007362064928,0,0.4994142528,0.4994142528,73,73,0,1,low,0,0,-6.5,3762706.2,-0.0082,0.06268978974,-0.03344679026,0.922785278,0.7461064832,0.8913043478,0,0,0,0.010936,0.00116995,12,9,2,0,24884287,29459218,0.04,0.4914669005,0
24884287,14118411,2026-04-15T09:22:35+00:00,1776244955,16 hrs ago,57600,6,29,127,Titan Builder,29459218,49.15,59941408,0.04,0.02959,0.001189,3.86,50,27,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.4914669005,284.6,264.45,35205389.2,25610745.6,0.0376,0.04505,0.5868524734,0.4268917369,-79,5491828,-0.001,156.8596427,15859928.85,0.00682989751,0,0.4993068562,0.4993068562,74,74,0,0,medium,0,0,20.15,9594643.6,-0.00745,0.1599607365,0.06457516353,1.150267878,0.4802420117,0.8879023307,0,0,0,0.01184,0.0011206,12,9,2,0,24884288,22171990,0.04,0.3695335177,0
24884288,14118412,2026-04-15T09:22:47+00:00,1776244967,16 hrs ago,57600,0,0,318,Titan Builder,22171990,36.95,59999943,0.04,0.01031,0.000893,7.96,50,26,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.3695335177,267,278.1,34530426.4,26614955.45,0.0384,0.04405,0.5756031636,0.4436285853,191,-7287228,0,148.8425007,14948367.56,0.005978921307,0,0.497576545,0.497576545,75,75,0,1,low,0,0,-11.1,7915470.95,-0.00565,0.1319745783,-0.07409506761,0.8330650803,1.143473571,0.9080590238,0,0,0,0.0123235,0.0011589,12,9,2,0,24884289,38882818,0.038,0.6480469667,0
24884289,14118413,2026-04-15T09:22:59+00:00,1776244979,16 hrs ago,57600,0,0,451,Titan Builder,38882818,64.8,60000000,0.038,0.01223,0.001515,11.02,50,25,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.6480469667,325.2,279.3,34894553.4,26613770.9,0.039,0.0433,0.581671947,0.4436088428,133,16710828,-0.002,150.1293109,14947394.41,0.005745432969,0,0.499556419,0.499556419,76,76,0,0,medium,0,0,45.9,8280782.5,-0.0043,0.1380631041,0.2044381238,1.461003709,1.614751164,0.8775981524,0,1,1,0.012432,0.0011299,12,9,2,0,24884290,2633909,0.04,0.04389848333,0
24884290,14118414,2026-04-15T09:23:11+00:00,1776244991,16 hrs ago,57600,5,24,29,quasarbuilder,2633909,4.39,60000000,0.04,0.00206,0.000106,4.9,50,24,https://etherscan.io/blocks?ps=100&p=50,2026-04-16T01:51:08+00:00,0.04389848333,226.2,267.8,23423065,25448375.85,0.0398,0.04255,0.3904804736,0.424185592,-422,-36248909,0.002,159.7449843,15836526.33,0.005113462623,0,0.4936387834,0.4936387834,77,77,0,1,low,0,0,-41.6,-2025310.85,-0.00275,-0.03370511836,-0.3802871087,0.1035000825,0.1082897685,0.9400705053,0,0,0,0.011614,0.00106275,12,9,2,0,24884291,59986362,0.035,0.9997727,1
